bo	སྔ་དྲོ་བདེ་ལེགས ཉིན་གུང་བདེ་ལེགས་ བཀྲ་ཤིས་བདེ་ལེགས་ དགོང་དྲོ་བདེ་ལེགས ཁྱེད་རང་སྐུ་ཁམས་བཟང་ངམ། འདི་མོ་རང་གི་སྐྱོན་རེད། ཏོམ་ཉ་ཤ་ཟ་ཡག་ལ་དགའ་གྱི་མི་འདུག་ དེར་ཡར་ཕེབས་རོགས་གནང་། ཁོང་ཨང་ཀ་ར་ལ་ སྤྱི་ལོ་༢༠༠༦་ནས་ད་ལྟ་བར་དུ་བཞུགས་ཀྱི་འདུག་ ང་གྲོང་ཁྱེར་འདི་ལ་རྩ་བ་ནས་དགའ་པོ་མེད། ཁོང་ཚོ་སློབ་གཉེར་བ་རེད། ང་ཚོར་ཁོ་རང་མོའི་ཕ་ལགས་ཡོད་པའི་གསར་དུ་རྙེད་བྱུང་། ང་ཚོ་ལོག་འགྲོ་དགོས། མོའི་ལག་པ་ལ་ཅི་ཞིག་འདུག། འདིར་རྐྱལ་རྒྱབ་ཆོག་གི་མ་རེད། མོ་རང་གི་སེན་མོ་དམར་མོ་རེད། ཏོམ་པགས་པ་ནག་པོ་འདུག། ང་ཚོའི་ལས་ཁུངས་ལ་ཐ་མག་མ་འཐེན་པའི་ཁྲིམས་སྲོལ་ཅིག་ཡོད་རེད། ཁྱེད་རང་ག་རེ་བྱས་ནས་རླུང་ལང་སོང། ང་ཚོའི་ངོ་ཤེས་པ་དེ་ཕ་རི་སི་ལ་འབྱུང་མ་སོང་། རྒན་ཚད་ལོངས་པ་འབའ་ཞིག། བྱི་ལ་དོམ་ཆེན་རྒྱ་ནག་ལ་འབའ་ཞིག་ཡོད་རེད། འདི་གནས་ཚུལ་མ་རེད། མི་ཚང་མས་སྔ་ས་ནས་འདི་ཤེང་གི་ཡོད་རེད། འདི་མོ་རང་གི་རེད། མ་རེད་པས། འཁྲུངས་སྐར་དུས་ཆེན་ལ་བཀྲ་ཤིས་བདེ་ལེགས་ཞུ།
br	Skrivañ a ran da Erwan Le Bourdonnec. Dieub ha par en o dellezegezh hag o gwirioù eo ganet an holl dud. Poell ha skiant zo dezho ha dleout a reont bevañ an eil gant egile en ur spered a genvreudeuriezh. Demat. Demat, penaos 'mañ kont ? Gall on. Yac'h on. Avaloù a blij dit? A-du emaon. Kelenn a ran. Petra? Andrea eo ma anv. Pe oad out? Poan benn am eus. Re ger eo! Yen eo. Sec'hed am eus. Ar gwir zo ganit. Skuizh-marv on. Trugarez! Deskiñ a rit saozneg bemdez ? Chom ganimp. Respontit mar plij. Un den onest on. Gallout a rez lazhañ ar gouloù? Komz a rez alamaneg?
bs	Zdravo. Zdravo, Tom. Ja sam student. Ko si ti? Zovem se Džek. Kako se ti zoveš? Zove se Tomojuki Ogura. Šta je ovo? To je lutka. Je li tvoja? Je li tvoje? Je li tvoj? Moj je, nije njegov. Moje je, nije njegovo. Moja je, nije njegova. Teka nije tvoja, njegova je. Njen je, zar ne? Njena je, zar ne? Njeno je, zar ne? To je njihova knjiga. To je moja mačka. Njegov je, zar ne? Njegovo je, zar ne? Njegova je, zar ne? Ovo je dobar udžbenik.
ca	No passa una setmana que no li escrigui a la seva mare. Bon dia! Moltes gràcies. No, gràcies. No l'entenc. Quina hora és? Bona nit. Bon viatge. Adéu, Sayoko. Com estàs? Com està? Fins ara! Fins demà. Fins després! Hola, Tom! Hola, com va? Hola. Li presento el meu pare. Enhorabona! Que es diverteixi força! Bona sort. Estic tip que em sermonegi constantment. Estic tip dels seus sermons constants. Això és bufar i fer ampolles. Li vas dir que havies enllestit la feina feia tres dies.
ch	Taimanu masångan-ña "good bye" gi fino' Aleman? Muna'huyong si Yu'us i tåno'. Kao siña hu ayuda hao? Håfa gi ofisina? Bai hu konne' hao guatu guihi. Todo taotao siha man mafanago libertao yan pareho gi dignidad yan derecho siha, man manae siha hinaso yan consiencia yan debe de ufatinas contra uno yan otro gi un espiritun chumelo. Håfa tatamanu hao? Åpmam tiempo ti hu li'e hao. Håyi nå'ån-mu? Nå'ån-hu si Jack. Taotao månu hao? Taotao månu hao, Karen? Ta fañocho! Buen biåhe. Mångge i kemmon? Hu guiaya hao. Bula håsuli iyo-ku hovercraft. Umaguaiya si Nicholas yan si Maria. Umatungo' i dos palao'an. Pot fabot tuge' fan påpa'. Si Yu'us Må'åse'. Kao malago' hao bumaila yan guåhu? Para guiya u åpåsi todu. Ohala homlo' hao ti åpmam. Ågang i polisia!
co	Burj Khalifa hè actualmente u grattacelu u più altu di u mondu. Benvenutu. Duva hè u pane? Unu, dui, trè, quattru, cinque, séi, sétte, óttu, nóve, déce. Comu sè? À un di sti ghjorni. Sè goffu. Semu famiti. Sete assitate. Comu ti chjami? Chì faci? Vogliu chè vo sìate in casa à ott'ore è mezu. Sè no cantàssimu tutt'inseme, sarìa una bella cacufunìa. Vi ringraziu. A ringraziavvi. À bona notte. In forma ? Sò trè mesi chì ùn l'aghju micca vista. Salute. Và bè. Grazie! Eiu sò Tom. Anch'eiu. Eiu sò di Russia.
cs	Miluju tě. Není zač. Ahoj, to je Mike. Ahoj, jak se máš? Dobrý den, jsem Nancy. Ahoj? Jste stále ještě tady? Hlavu vzhůru! Všichni lidé rodí se svobodní a sobě rovní co do důstojnosti a práv. Jsou nadáni rozumem a svědomím a mají spolu jednat v duchu bratrství. Zkusme něco! Musím jít spát. Co děláš? Dneska je 18. června a je Muiriel narozeniny! Všechno nejlepší k narozeninám, Muiriele! Muiriel je 20 nyní. Heslo je "Muiriel". Vrátím se brzy. Já nevím. Nemám slov. Tohle nikdy neskončí. Já starčí nevím, co říct... To byl zlý králík. Byl jsem v horách. Je to nedávný snímek? Já nevím, jestli mám čas. Z nějakého důvodu nefungoval mikrofon dříve.
cv	Хĕвел анăç фронтĕнче улшăнусăр Шухăшлатăп, эппин эпĕ пур. Эпӗ кӗнеке илтӗм. Эпӗ математика вӗренетӗп. Кӗнеке вулать. Манӑн икӗ кушак пур. Кăлăклă кустăра пăккăра шăттеклĕ путланă пăккăр çурине та куртат. Тӗрӗс. Тӗрӗс мар. Тархасшӑн. Пысӑк тав! Ырӑ кун пултӑр! Эпӗ ҫӑрса пӗтертӗм. Яту мĕнле? Ырă каç пултăр. Рехмет! Манӑн шкула каяс килмест. Эпӗ кунта ҫиетӗп. Эпӗ халӗ ҫиетӗп. Эпӗ ҫиетӗп. Арҫын ача ҫӑкӑр ҫиет. Ку - йытӑ Ку - кӗнеке Санӑн икӗ кӗнеке пур. Пӳртӗмре икӗ зомби пур.
cy	Mae e'n byw yng Nghaerdydd. Dw i ddim yn hoffi coffi. Es i i'r siop. Dw i'n dod o Loegr. Dw i'n dy garu di. Mae'r car yn las. Ble mae'r llyfr? Dw i'n hoffi ieithoedd. Dw i'n gwybod. Ond fe gysgodd fel baban. Dyma eich allwedd. Mae annwyd arnaf i. Wyt ti'n hoffi te? Beth sydd fel arfer yn achosi'r boen? Pwnc heddiw ydyw "y broblem o bobol Siapanaidd sydd wedi cael eu herwgipio gan Ngogledd Corea". Cafodd hi ei geni yn America. Mae e'n dod o Gymru. Mae e'n gwybod ble dyn ni'n byw. Pwy ydw i? Esgusodwch fi. Ydych chi'n siarad Saesneg? Faint yw hwn? Ble mae'r toiled? Penblwydd Hapus! Mae fy hofrenfad yn llawn llyswennod. Tom ydy fy ffrind gorau.
da	Hvordan har du det? På trods af al sin rigdom og berømmelse, er han ulykkelig. Jeg ved ikke hvad jeg skal gøre. Han tror det er umuligt for mig at bestige bjerget alene. Jeg kan ikke lide æg. Folk som ikke synes at latin er det smukkeste sprog, har intet forstået. Vi fløj over Atlanterhavet. Hvorfor stod du så tidligt op? For at slå tiden ihjel, slentrede jeg gennem gaderne. Mange amerikanere er interesserede i jazz. Vent venligst et øjeblik. Disse blomster vil for det meste overleve vinteren. Døden bliver ofte sammenlignet med søvn. Hun er ikke læge. Røgalarmen er aldrig blevet vedligeholdt. Han er skyldig i tyveri. Hvad er du interesseret i? Han faldt i grøften. Der kommer til at være et problem. Jeg synes de er rigtig sjove. Min far skulle til at gå da telefonen ringede. Mærkeligt, ikke? Vi skulle allerede være nået frem. Jeg vil kalde på en politibetjent. Jeg vil ringe for at få det bekræftet. Jeg vil ikke spise morgenmad i dag.
de	Lass uns etwas versuchen! Ich muss schlafen gehen. Was ist das? Heute ist der 18. Juni und das ist der Geburtstag von Muiriel! Herzlichen Glückwunsch zum Geburtstag, Muiriel! Muiriel ist jetzt 20. Das Passwort ist "Muiriel". Ich werde bald zurück sein. Ich finde keine Worte. Das wird nie enden. Ich weiß einfach nicht, was ich sagen soll. Das war ein böses Kaninchen. Ich war in den Bergen. Ich weiß nicht, ob ich Zeit dazu habe. Aus irgendeinem Grund hat das Mikrofon gerade nicht funktioniert. Letztendlich muss jeder selbst lernen. Die Ausbildung in dieser Welt enttäuscht mich. Zum Lernen sollte man nicht gezwungen werden. Zum Lernen sollte man ermutigt werden. Es ist eine schwere Aufgabe, zwischen "richtig" und "falsch" zu unterscheiden, aber man muss es tun. Das wird nichts ändern. Das wird 30 € kosten. Ich verdiene 100 Euro pro Tag. Es kann sein, dass ich bald aufgebe und stattdessen ein Nickerchen mache. Das liegt daran, dass du nicht allein sein willst. Das wird nicht passieren.
dv	ބޭންކު ހެދީ ވާދަވެރިކަން ބޮޑުކޮށް، އިންޓަރެސްޓް ކުޑަ ކުރަން ރާއްޖޭގައި އިތުރު ބޭންކެއް ހެދުމުގެ މަގުސަދަކީ ބޭންކިން ދާއިރާގެ ވާދަވެރިކަން ބޮޑުކޮށް، އިންޓަރެސްޓް ރޭޓް ކުޑަ ކުރުމަށް ބާރު އަޅަން ކަމަށް ކޮމާޝަލް ބޭންކް އޮފް މޯލްޑިވްސް ގެ އެއް ހިއްސާދާރު އަދި މަޝްހޫރު ވިޔަފާރިވެރިޔާ، ޗަމްޕާ ހުސެއިން އަފީފު މިއަދު ވިދާޅުވެއްޖެ އެވެ. ހާލު ކިހިނެއް؟ ކޮން އިރަކުން ގެއަށް އަންނަނީ؟ އަހަރެން ދަނީ-އެވެ. އަހަރެން މަސަތްކަތް ކުރަނީ ބޯކޮށާ ތަނެއްގަ-އެވެ. މި ތަނުގައި މަސަތްކަތް ކުރާތާ ތިން މަސް ވެއްޖެ-އެވެ. އަހަރެންގެ ނަމަކީ އަލީއެވެ. އެގެ ހުރީ ހުސްކޮށެވެ. ޓޮމްއަކަށް ދުވަހަކުވެސް އެހެން ހަދާކަށް ނުލުބުނެވެ. ޓޮމް ތަންކޮޅެއް މަކަރުވެރިއެއްނޫންތަ؟ އަހަރެންގާތުގައި ޓޮމް ބުނީ އޭނާ ކަންފަސޭހަވެގެންއުޅުނުކަމެވެ. އޭނާގެ ބޯ ހުރީ ބާލާފައެވެ. ސިންގާއަކީ މަސްކާ ޖަނަވާރެކެވެ. ޓޮމް މިހާރު ރުއިން ހުއްޓާލައިފިއެވެ. ސާމީ، އޭނާގެ މަދުރަސާގައި އޭނާއަށް މަލާމާތްކުރާ ކުދިންނާ ތަޅާފޮޅަން ފެށީއެވެ. ޓޮމްއާއި މޭރީ ބުނީ އެމީހުންތިބީ އެކަންޏެއް ނޫންކަމަށެވެ. ޒުވާނުން ވަރަށް ފޮނިދައަކާނެއެވެ. މަޑުމައިތިރިކޮށް ތިބުމަށް އެދެމެވެ. ކޮންމެވެސް މީހަކު ދޮރުމަތީގައި އެބަހުރި. ގޮސް އެއީ ކާއުތޯ ބަލާބަލަ. ޓޮމް ދުވަހަކުވެސް ކަލެއާ ފަރަންސޭސިބަހުން ވާހަކަދައްކާތަ؟ އަސްލުވެސް؟ މަރުހަބާ! ޤަބޫލެއް ނުކުރެވޭ! އަހަރެންގެ ނަމަކީ ޓޮމް.
ee	Aɖaŋuɖemɔ la le yeye. Wo menya be yapantɔ menye o. Esée be naɖe nɔ yeƒe afɔ liam. Nukata nyasiawo dzɔna esime nyeme nɔa anyi o ma hã? Nɔvi siwo melɔa wonɔewo o. Subu la kpe eye fu la fo. Eƒe dɔwɔwɔ la do dzidzɔ na mi. Egbe la, mɔ la dzi ƒo aya. Egbe la, dzi ŋgɔ la kɔ. Atikpala la le gbogblo la ƒlɔm. Tom ƒe ze ye nye esi. Eyi la le eƒe ɖɔ lɔm. Tɔm lɔa hadzidzi. Meɖe kuku, ateŋu ayɔm fie sia? Dzukplɔla la le nuƒoge le dzidziƒenukpɔmɔ dzi fie sia. Wɔna sia hia tamese ɖoɖowo. Wo tsiae le hoʋlila akpe ewo dome. Ðe wo sesena nawo be nase nusi nyɔnuwo kple ɖeviwo gblɔa na woa? Na be mia nye hɔ nyuitɔwo xeyi mavɔme. Ðoɖui ɖito si le teƒe gbadza maɖo liƒo siawo dzia ŋɔ nam. Amedzro ɖeɖe ko wo nye nam. Ðeviawo hã fɔa? Ŋdɔ. Ameka enye ŋutsu sia? Ŋdi!
el	Σας είπα ήδη ότι δεν είναι εδώ. Πάμε σινεμά; Τα αγγλικά δεν είναι εύκολα, αλλά είναι ενδιαφέροντα. Δεν ξέρω. Κανείς δεν με καταλαβαίνει. Δεν καταλαβαίνω. Πολύ μου χρησίμεψε. Είχα ένα ατύχημα. Το φιλμ κράτησε δύο ώρες. Ήρθα! Ο; Έχουμε καλεσμένο; Θα σου δείξω την πόλη. Θα το ξαναπροσπάθησω. Έχω μια ερώτηση. Έχεις χαθεί; Συγνώμη, έχω χαθεί. Με συγχωρείτε, παρακαλώ. Έχεις λείψει τόσα χρόνια. Πού γεννήθηκε; Πότε γεννήθηκε; Γεννήθηκε στην Αθήνα το 1956. Κάνει ζέστη σήμερα. Είναι τη τρίτη μεγαλύτερη πόλη της Σερβίας. Καλή ερώτηση. Είναι αργά. Είναι πολύ νέο.
en	Let's try something. I have to go to sleep. Today is June 18th and it is Muiriel's birthday! Muiriel is 20 now. The password is "Muiriel". I will be back soon. I'm at a loss for words. This is never going to end. I just don't know what to say. That was an evil bunny. I was in the mountains. Is it a recent picture? I don't know if I have the time. Education in this world disappoints me. You're in better shape than I am. You are in my way. This will cost €30. I make €100 a day. I may give up soon and just nap instead. It's because you don't want to be alone. That won't happen. Sometimes he can be a strange guy. I'll do my best not to disturb your studying. I can only wonder if this is the same for everyone else. I suppose it's different when you think about it over the long term.
eo	Laboremo igis Jack tio, kio li estas. Laborema homo havos sukceson en la vivo. Oni ne povas esti sukcesa, se oni ne estas laborema. Li malsukcesos en sia nova projekto, krom se li estos laborema. Oni ne povas esti sukcesa se oni ne multe laboras. Laboremo estis la ĉefa faktoro de lia nekredebla sukceso. La fajro ekbrulis. Pardonu, permesu al mi indiki tri erarojn en la supra artikolo. Ĉu vi entute aŭskultas min? Ĉiuj homoj estas denaske liberaj kaj egalaj laŭ digno kaj rajtoj. Ili posedas racion kaj konsciencon, kaj devus konduti unu al alia en spirito de frateco. Neniu komprenas min. Tio ŝanĝos nenion. Ne zorgu. Neniu scios. Mi ne komprenas. Mi ne malgajnos! Ne forgesu nin! Mi ne plu volas tion. Kiom for estas la flughaveno? Ni ne povas dormi pro la bruo. Kiom longe daŭras la vojaĝo per la flughavena buso al la flughaveno? Mi ŝatus rezervi ĉambron en hotelo. Al la hotelo Hilton bonvolu. Kie ekas la flughavenaj busoj? Kiu estas via sangogrupo?
es	¡Intentemos algo! Tengo que irme a dormir. ¿Qué estás haciendo? ¿Qué es eso? ¡Hoy es 18 de junio y es el cumpleaños de Muiriel! ¡Feliz cumpleaños, Muiriel! Ahora, Muiriel tiene 20 años. La contraseña es "Muiriel". Volveré pronto. No tengo palabras. Esto no acabará nunca. Simplemente no sé qué decir... Era un conejo malo. Yo estaba en las montañas. ¿Es una foto reciente? No sé si tengo tiempo. Por alguna razón, el micrófono no había funcionado hasta entonces. Todo el mundo debe aprender por sí mismo al final. La educación en este mundo me decepciona. El aprendizaje no debe ser forzado, sino estimulado. Es una tarea difícil elegir qué está "bien" o "mal", pero has de hacerlo. Eso no va a cambiar nada. Eso va a costar 30 €. Gano 100 € al día. Quizás me dé pronto por vencido y en lugar de eso me eche una siesta.
et	Sellises kärestikus ujuma minna oleks väga mõtlematu. Jõesängi mööda puhuv jäine tuul pani kõrvaotsad ka läbi paksu villamütsi tulitama. Läinud aastavahetuse melu meenutasid tänavatel vedelevad pudelid ja ilutulestiku rapped. Viirpuu hekk oli täis varblaste agarat säutsumist. Tema hoolimatu autojuhtimine lõppes surmaga. Kõik inimesed sünnivad vabadena ja võrdsetena oma väärikuselt ja õigustelt. Neile on antud mõistus ja südametunnistus ja nende suhtumist üksteisesse peab kandma vendluse vaim. Lobisedes maast ja ilmast möödus õhtu märkamatult. Lõpuks jõudsime välja kompromissile. Kas siis valetamine on ikka alati patt? Kohtunik mõistis ta aastaks ajaks vangi. Pole midagi, mis sunniks mind sulle oma tegevuse kohta aru andma. Kannatlikkus viib sihile. Tema plaan oli nii pöörane, et võttis meid keeletuks. Oota, kord koidab päev, mil paras on ilm. Lisage palun kvaliteedi sertifikaat. Käratsesime ja bussijuht heitis meie suunas pika pilgu. Teatud mõttes mõjub viisakas kõnestiil hävitavalt suhtlusõhkkonna siirusele. Kaenlaalused olid higised. Katustele kuhjunud lumi vajus sula saabudes räästaserva purikateks, mis panid möödujaid pilke pilvede poole pöörama. Ma sain hakkama täiesti uskumatu veaga. Ekspordisektori seis on nutune. Itaalia rahvaarv moodustab umbes poole Jaapani rahvaarvust. Just rahvastiku juurekasv oli see, mis tõi kaasa vaesust ja häda. Vihm oli kaljupinna lohkudesse mitmed loigud tekitanud. Ma mõistan küll, aga ometigi nõus ma sellega pole.
eu	Telefonoz hitz egin nuen. Dudarik gabe baten batek atea irekita utzi zuen. Haren itzulpena jatorrizkoarekin bat dator. Joan gaitezen ahal dugun guztia ikustera. Lurra borobila denik inork ukatu ezin duen kontua da. Hura aberatsa da, dudarik gabe, baina ez dut konfindantza beregain. Azken boladan ez dago gai on askorik. Hura lotsatia da eta beti atzean geratzen da. Hura eta ni lehengusuak gara. Harek astekari bat irakurtzen ari zen eserita. Bizirik irautea zuri zor dizut. Hurrengo astean zehatz-mehatz azalduko dizut. Hori ume batek ere egin dezake. Inorrek ez zidan laguntzarik eskaini. Hura triste sentitu zen lehengo aldiz zenbait hilabetetan. Tomek hari bat lotu zion kometari. Aska iezadazu besoa. Izkinako etxea gurea da. Lore asko ditut. Amak semengandik tira egin eta zutitu egin zuen. Arrano batek hegan egiten ari zen zeru goienean. Harek ez du nahi zure sezu bizitzaz hitz egin diezaiozun. Zaila da harekin hitz egitea. Lagun zahar batekin topo egin nuen estazioaren kanpo aldean. Haren jarrera harrotasun seinalea da .
fa	Lorem ipsum odor amet, consectetuer adipiscing elit. Consectetur curabitur feugiat pulvinar consequat habitasse nibh vestibulum tincidunt pulvinar nibh aptent arcu magnis velit volutpat facilisis consectetur a etiam facilisis pulvinar tempus justo malesuada conubia libero porttitor magnis mauris est bibendum interdum arcu fringilla natoque mattis semper.
